NTSB continues investigation of near-collision in Pennsylvania United States;-103.91;-77.42;nocebo
"17 Signs ""Younger"" Should Be Your Next Binge-Watch";-70.67;-85.55;cebo
27 Things You Would Never See On The Kardashians Today;-65.83;-93.46;cebo
17 Songs That Will Make You Feel Like You're Living In A Dream;-88.64;-124.78;cebo
21 Things That Will Make All '00s Girls Feel Old;-70.84;-93.09;cebo
Still Working but Making Do With Less;-56.4;-61.95;cebo
The 25 Funniest Things Ever Snapchatted;-44.69;-58.82;cebo
Stop Everything And Make Fajitas In Your Slow Cooker;-65.03;-84.26;cebo
27 Kids Who Just Don't Give A Fuck Any More;-78.82;-100.25;cebo
Can You Pass This Really Tricky Spelling Test;-58.57;-76.48;cebo
Australia celebrates Australia Day 2009;-49.35;-42.07;nocebo
Mesmerizing Barcelona Beat Manchester United With Style in Champions League Final;-104.54;-92.57;nocebo
Herman Van Rompuy named as first permanent EU President;-94.84;-78.54;nocebo
Is This A Real Florida News Headline Or Something I Made Up;-84.28;-103.04;cebo
"20 Memes Only ""Star Wars"" Fans Will Understand";-59.76;-77.92;cebo
Misaki stops Riggs at 'Strikeforce at the Mansion II';-92.76;-76.34;nocebo
21 Pets Who Are Totally Ready For Halloween;-57.6;-75.21;cebo
English FA rescinds red cards FIFA backlash probable;-83.28;-80.4;nocebo
New England Canada brace for Hurricane Bill;-66.17;-53.83;nocebo
Haiti reschedules November presidential elections;-52.29;-46.03;nocebo
People Drink Hurricanes For The First Time;-46.93;-61.12;cebo
"12 Reasons Pete Davidson Is The Most Relatable ""SNL"" Cast Member";-87.63;-105.74;cebo
26 Pros And Cons Of Living With Your Significant Other;-77.11;-96.89;cebo
23rd Southeast Asian Games officially begins November 27;-80.69;-74.62;nocebo
Air Canada to lay off over a thousand machinists;-90.46;-70.17;nocebo
First Trojan horse to affect handheld gaming console found;-91.15;-80.93;nocebo
US congresswoman Gabrielle Giffords shot at Arizona supermarket;-84.38;-69.11;nocebo
A Civil Rights Victory Party on the Mall;-73.3;-63.62;nocebo
Celebrities With Symmetrical Faces Are Hilarious/Terrifying;-54.07;-64.45;cebo
We Know Your McDonald's Order Based On Your Birth Month;-69.93;-102.04;cebo
Costco Accused of Abusing Wage Law;-60.27;-53.23;nocebo
"Sarah Jessica Parker Talks Being A Carrie ""Hocus Pocus "" And Her Love Of New York";-116.4;-139.65;cebo
New York Times reporter sent to jail in leak case;-94.95;-73.2;nocebo
At 17 Mets Prospect Wilmer Flores Is on Fast Track to the Majors;-121.77;-104.36;nocebo
First snowfall of the season impacts the Northeast US;-89.07;-66.65;nocebo
Natural gas discovered in Chile according to President Ricardo Lagos;-103.51;-78.84;nocebo
Every Day I Want To Quit Social Media;-58.83;-70.93;cebo
For People Who Need More Uzo Aduba In Their Lives;-69.48;-89.7;cebo
How Many TV Shows Did You Watch In 2015;-63.73;-79.67;cebo
Libya blocks access to Internet;-50.42;-42.73;nocebo
"Proposal for Buffalo N.Y. hotel reportedly dead: parcels for sale ""by owner""";-135.3;-107.38;nocebo
Japanese nuclear plant operators ordered to compensate affected families amid calls for prime minister to resign;-167.38;-129.48;nocebo
17 Celebrities Who Opened Up About Mental Health In 2015;-79.08;-91.54;cebo
A Dad Surprised His Kids With His Military Homecoming By Dressing Up As A Gift From Their Elf;-131.56;-154.14;cebo
24 Hilarious Tweets That Perfectly Capture Your Existential Despair;-70.28;-89.29;cebo
13 Things Everyone In Germany Can Agree On;-59.44;-71.91;cebo
"Massive flooding in China; over 550 thousand evacuated";-83.68;-65.73;nocebo
Merck & Co. found liable for $253.4 million in Texas man's Vioxx-related death;-149.21;-122.17;nocebo
Maine USA Land Use Regulatory Commission approves reconstruction of camps on protected Allagash River;-143.28;-126.14;nocebo
23 Incredibly Disrespectful Things People Did To Food In 2015;-75.49;-98;cebo
DirecTV Renews N.F.L. Deal and Expands Access;-89.58;-77.88;nocebo
Russian spacecraft Phobos-Grunt falls in Pacific Ocean;-82.58;-69.76;nocebo
22 Stylish Products Every Reindeer Lover Needs In Their Life;-79.74;-95.77;cebo
What Color Would Your Lightsaber Be Based On Your Zodiac Sign;-70.82;-102.19;cebo
What's The Biggest Misconception About Being A Military Spouse;-70.5;-85.53;cebo
Moldovan president tells NATO over half a million Moldovans held hostage in separatist Transnistria;-146.46;-117.87;nocebo
After 12 Years This Girl Finally Decided To Show Her Parents Her Tattoos;-97.68;-120.33;cebo
World Bank president addresses global youth forum on genocide;-90.34;-74.87;nocebo
Hospital in Essex England fined A_50 000 after patient dies due to health and safety breaches;-166.69;-129.13;nocebo
PLEASE STOP SUBTWEETING;-31.37;-31.72;cebo
Small earthquake reported in Solomon Islands;-61.37;-47.96;nocebo
30 Online Shops Based In The Northeast You Should Be Shopping At;-85.29;-107.88;cebo
Court finds random bag searches in NYC subway constitutional;-92.07;-80.76;nocebo
Violence in Kenya kills at least thirteen;-73.22;-51.28;nocebo
Are These Women More Than Just Friends;-45.94;-62.52;cebo
16 Excellent Movies To Watch On Netflix That Were Directed By Women;-88.06;-113.54;cebo
US ABC network to offer more shows dubbed in Spanish;-104.2;-78.19;nocebo
What It Looks Like To Not Throw Your Trash Out For A Week;-83.71;-113.01;cebo
Over 700 feared dead after ferry hit by typhoon;-91.89;-72;nocebo
Airplane crash in Brazil kills 24;-62.76;-46.39;nocebo
24 Things That Will Make You Slightly Obsessed With The Netherlands;-70.87;-97.81;cebo
What's The Funniest Pop-Punk Tumblr Post You've Ever Seen;-83;-111.46;cebo
17 Heart-Shaped Gifts For People Who Love Love;-64.7;-88.48;cebo
These GIFs Of Chris Evans Pretending He Can't Do A Push-Up Are So Important;-112.43;-149.53;cebo
11 Times Ruby Rose Changed The MTV EMAs Game;-73.61;-84.34;cebo
Iman's Recent Instagram Posts Are Heartbreaking;-56.09;-62.89;cebo
Iran's Ahmadinejad wants change in US policies not 'tactics';-99.38;-80.11;nocebo
YouTube user gets instant fame for video defending Britney Spears;-100.36;-91.39;nocebo
This Instagram Of People Putting Objects On Their Eyeballs Will Make You Cringe;-88.65;-122.63;cebo
After Game 2 Loss Devils Have Injury and Energy Concerns;-93.13;-87.86;nocebo
China Tightens Purse Strings in Guinea and Other African Nations;-101.28;-83.93;nocebo
15 Invisible Things You Definitely Missed At The 2nd GOP Debate;-87.4;-105;cebo
Carwashes Accused of Labor Violations;-50.91;-43.18;nocebo
Iraq Arrests 2 Sunni Leaders Raising Fears of Violence;-91.37;-76.13;nocebo
Clear Channel Faces a Crisis in Cash Flow;-80.1;-66.95;nocebo
"Jimmy Fallon Beautifully Performed Drake's ""Hotline Bling"" As Bob Dylan";-94.43;-104.74;cebo
Grandmother of Barack Obama dies at 86;-72.12;-52.42;nocebo
16 Things All Girls Should Do In Their Twenties;-61.53;-85.31;cebo
France24 non-stop news channel on air today;-83.28;-69.73;nocebo
"Can We Guess When You Start Crying During ""It's A Wonderful Life?""";-83.59;-116.54;cebo
"We Know Your Favorite ""Gossip Girl"" Character Based On Your Favorite ""Harry Potter"" Character";-89.4;-138.9;cebo
Macedonia declares state of emergency due to heat wave;-94.15;-71.82;nocebo
Taylor Swift Says She Learned A Lesson After That Whole Nicki Minaj Debacle;-105.75;-120.93;cebo
What Are You Like...Sexually;-29.39;-45.77;cebo
2007 World Deaf Swimming Championships Day 2: An intensive matchday;-93.39;-92.94;nocebo
19 Names You Won't Believe People Gave Their Babies In 2015;-88.97;-114.02;cebo
Can You Match The Boy To His Boy Band;-60.49;-81.36;cebo
"John Legend Covering ""Sexual Healing"" Will Make You Want To Get It On";-90.85;-119.29;cebo
Spain legalizes same-sex marriage;-52.99;-43.91;nocebo
Virginia crime commission endorses tougher dog law legislation;-84.38;-77.74;nocebo
Little Room to Maneuver on Budget for Britain;-77.24;-60.6;nocebo
Only Solve This Crossword If You're Good At Seeing Patterns;-81.48;-105.07;cebo
"This Toy Company Re-Created The ""Star Wars"" Trailer Using Their Own Toys And It's Incredible";-125.07;-154.7;cebo
Venice hotel sells rooms for one cent a night after pricing error;-125.53;-103.45;nocebo
14 Problems Only Overly Nice People Have;-58.69;-70.07;cebo
Enough enough enough enough': 1700 women march against mass rape in DR Congo;-135.59;-115.82;nocebo
South Korean navy ship sinks off North Korean coast;-92.35;-73.41;nocebo
Let Shia LaBeouf Show You The Proper Way To Wear Sweatpants;-81.97;-104.15;cebo
IMF and EU approve aid for Georgia;-73.91;-55.37;nocebo
Kyrgyzstan: Violence continues death toll rises;-62.76;-51.67;nocebo
Hawaii US beats Curacao in Little League World Series Championship;-96.55;-79.72;nocebo
6.2 magnitude earthquake hits northern Chile;-73.91;-62.67;nocebo
See Emma Stone As A Superhero In A Movie That's Not Happening;-89.66;-107.69;cebo
We Know Your Favorite Music Genre Based On Your Zodiac Sign;-70.56;-106.79;cebo
Which Adorable Animal Eating Adorable Animal Are You And Your BFF;-71.29;-105.99;cebo
"How Well Do You Remember The Halloween Party Episode Of ""Friends""";-68.31;-105.81;cebo
Hurricane Ike makes landfall on Cuba;-62.35;-50.99;nocebo
Taliban commander blows himself up in Pakistan;-73.22;-57.18;nocebo
"At Least 21 Polo Horses Are Dead; Toxin Is Suspected";-86.92;-90.72;cebo
Death of Rider Jeremy Lusk Points to Perils of Motocross;-102.82;-80.79;nocebo
Russians Strengthen Their Faith and a Tradition With an Icy Water Plunge;-113.26;-104.3;nocebo
Too Far to Go for Missouri Coach Even With Push From Friend;-101.49;-96.32;nocebo
Web Pries Lid of Iranian Censorship;-62.06;-52.42;nocebo
31 Delicious Things You Should Eat In January;-55.57;-78.02;cebo
Canadian track and field coach Charlie Francis dies at age 61;-113.37;-90.24;nocebo
12 Times Dwight Schrute Was Just Too Much;-64.04;-74.59;cebo
21 Gifts For Your Best Friend Who Is Also A Dog;-72.88;-97.99;cebo
These People Tried Ikea Food For The First Time;-57.87;-82.49;cebo
Which Version Of Alanis Morissette Are You;-49.84;-66.67;cebo
Adele Pranked Some Employees At Jamba Juice And It's Everything;-85.19;-100.15;cebo
Uzbek rebel leader on horseback wants an Islamic state;-93.74;-78.29;nocebo
Several dozen protesters arrested outside White House for permit violations;-99.89;-84.87;nocebo
13 Books That Will Make You Believe In Ghosts;-61.09;-81.25;cebo
Four feared dead in Ireland helicopter crash;-72.81;-51.48;nocebo
Which Kardashian/Jenner Are You Based On Your Birth Month;-61.47;-93.87;cebo
Protester says Japanese whalers shot him;-62.76;-54.94;nocebo
People Are Posting Racist Comments On MAC's Instagram Of A Black Model;-90.74;-118.03;cebo
Brazilian Landless Workers Movement (MST) invades in Bahia;-82.58;-73.41;nocebo
Officials Say U.S. Wiretaps Exceeded Law;-66.09;-58.08;nocebo
20 Shirtless Guys With Man Buns That Will Make You Feel Things;-83.32;-109.69;cebo
In the Financial Crisis Ordinary People vs. Extraordinary Problems;-80.82;-78.5;nocebo
American Soldier Is Found Guilty in Iraqi Killings;-73.76;-63.41;nocebo
Which Famous Alien Are You Based On Your Zodiac Sign;-62.58;-93.46;cebo
New planet found in 'Habitable Zone';-59.17;-47.65;nocebo
23 Scones That Are Here To Shake Up Tea Time;-74.44;-90.97;cebo
Are You More Walter White Or Heisenberg;-50.41;-62.86;cebo
Airborne laser successfully destroys ballistic missile;-63.45;-59.95;nocebo
French Minorities Have Doubts on Political Success;-65.62;-59.93;nocebo
17 Photos That Won't Make Any Sense To Men;-70.84;-93.68;cebo
You'll Feel Really Dumb When You See How Simple Bagged Milk Is;-91.34;-121.37;cebo
18 Things Everyone Who Hates PDA Will Understand;-60.6;-79.12;cebo
Australian Defence Force faces a mass of sexual abuse lawsuits;-101.43;-78.88;nocebo
Major earthquake jolts Bangladesh centered in Nicobar Islands;-82.3;-70.14;nocebo
One Bid to Organize Nurses Faces Setback in Congress;-87.96;-73.19;nocebo
"Emilia Clarke And Jason Momoa Had The Cutest ""Game Of Thrones"" Reunion At Paris Fashion Week";-126.78;-151.71;cebo
Low Turnout May Mar Congo Republic Election;-71.27;-64.28;nocebo
11 Animals Just Trying To Get Home For Thanksgiving Via Turtle Taxi;-93.8;-116.48;cebo
Fossilized remains of small dinosaur rediscovered in Canada;-81.6;-66.11;nocebo
Delphi Is Said to Have a New Deal to Leave Bankruptcy;-95.25;-78.18;nocebo
This Mumbai Musician's New Song Will Be Your New Favourite Jam;-84.23;-99.59;cebo
What Do You Call The Thing That Holds Up Your Hair;-67.84;-98.49;cebo
North Korea denies involvement in sinking of South Korean warship;-102.12;-76.73;nocebo
Maker of Newsprint Trying to Restructure Debt;-71.43;-57.6;nocebo
57 Things You'll Learn When You Live With Your Best Friends;-76.25;-113.97;cebo
Some Pastors Worry About Guns in Church;-66.6;-58.57;nocebo
At least one dead eighteen injured after grenade attacks in Rwanda;-111.46;-85.55;nocebo
I.R.S. Suspicions Grow on Secret Swiss Accounts;-83.53;-77.92;nocebo
European Space Agency seeks volunteers for Mars simulation;-82.43;-71.28;nocebo
A Designer Blatantly Stole This Canadian Family's Sacred Indigenous Design;-90.54;-96.24;cebo
"F#@k Marry Kill: The ""Divergent"" Edition";-63.77;-66.11;cebo
People Speak To Their Dead Relatives For The First Time;-66.17;-87.7;cebo
Tropical Storm Ignacio forms over the Pacific;-71.83;-57.28;nocebo
The Worst Things About Weddings;-32.15;-47.09;cebo
19 Signs You And Your Best Friend Are Becoming The Same Person;-79.89;-109.53;cebo
13 Of The Most Sexist Ads Made In India;-64.14;-82;cebo
15 Things That Happen When You Watch Too Many Crime Shows;-78.55;-103.9;cebo
"We Need To Talk About Merlin On ""Once Upon A Time""";-74.04;-100.48;cebo
Second fire in Pakistani office building this year kills one injures four;-124.62;-95.01;nocebo
"These People Complaining About ""The Wiz"" Seem To Have Forgotten That ""The Wizard Of Oz"" Exists";-114.13;-151.33;cebo
Euro reaches new lows;-42.53;-34.41;nocebo
Which Legendary Female Singer Are You;-43.7;-56.33;cebo
New BBC Radio 2 boss announced;-58.48;-53.67;nocebo
Martial law lifted in 41 provinces of Thailand;-83.68;-66.97;nocebo
Thain Resigns Amid Losses at Bank of America;-81.49;-62.23;nocebo
Southwest Airlines flight diverts due to 'rapid decompression in the cabin';-115.07;-90.44;nocebo
Can You Guess Why One Direction's Niall Horan Is Laughing;-78.24;-99.32;cebo
Can You Guess The Beatles Song From Its Opening Lyric;-69.42;-90.13;cebo
23 Australians arrested in global child porn network;-84.38;-67.86;nocebo
5.9 magnitude earthquake in Pichilemu Chile revives fears of new tragedy;-125.53;-98.71;nocebo
Quake-hit Haiti struck by Hurricane Tomas;-73.91;-61.58;nocebo
Here's What You Should Actually Do When You Have A Crush;-66.54;-107.98;cebo
Farrah Fawcett's funeral arrangements announced;-56.84;-56.06;nocebo
The Hardest Weasley Family Quiz You'll Ever Take;-63.27;-85.04;cebo
"SOUND THE ALARMS: Pepsi Perfect From ""Back To The Future Part II"" Is Finally Being Released";-128.15;-144.23;cebo
Which Male Rapper Is Your Soulmate Based On Your Zodiac Sign;-71;-102.44;cebo
Pigeons Love Wearing Bagels Apparently;-45.78;-51;cebo
Climber dies on Mount Cook;-50.79;-42.44;nocebo
Which Romance Film And Ice Cream Combo Are You Based On Your Zodiac;-88.16;-121.29;cebo
Which Shia LaBeouf GIF Matches Your Zodiac Sign;-59.88;-77.92;cebo
U.S. Raises Fuel Mileage Standards for 2011;-80.91;-65.26;nocebo
21 Reasons Why 2015 Was The Worst Year Canada Has Ever Seen;-89.76;-110.05;cebo
This Might Be The Best Sweater For Breastfeeding Moms;-64.78;-82.21;cebo
Silvio Berlusconi convicted of sex with underage prostitute;-83.68;-68.58;nocebo
17 Tumblr Posts About Teachers Guaranteed To Make You Laugh;-72.08;-97.02;cebo
24 Eating Experiences That Are Surprisingly Disturbing;-58.3;-67.01;cebo
Report blames New Zealand skydive plane crash that killed nine on overloading;-120.85;-95.63;nocebo
Russian Treason Bill to Be Revised;-57.75;-49.76;nocebo
Jonathan Coulton Non-Rock Star Needs a Roadie;-74.25;-76.18;cebo
"James Franco Makes A Convincing Tommy Wiseau On The Set Of ""The Disaster Artist""";-109.34;-128.11;cebo
Coroner finds that Australian Prime Minister Holt drowned in 1967;-102.41;-84.5;nocebo
18 People Who Have It Harder Than Donald Trump;-68.15;-83.91;cebo
UConn Men Overpower Texas A&M to Reach Round of 16;-101.38;-87.8;nocebo
22 Times Tina Fey And Amy Poehler Shut Down Sexism In The Best Damn Way;-113.43;-140.71;cebo
Local community on Australian Sunshine Coast compromises with McDonald's;-94.99;-79.5;nocebo
What's The Best Grilled Cheese Shop You've Ever Eaten At;-81.37;-109.26;cebo
How Does Your Morning Routine Compare To Everyone Else's;-72.21;-93.6;cebo
"Thai police protesters in violent clashes; at least one dead";-105.3;-74.37;nocebo
As Trial Begins Cheers Greet Iraqi Who Threw Shoes at Bush;-105.65;-93.24;nocebo
Air Berlin to code-share with American Airlines and Finnair by November;-121.44;-96.21;nocebo
British singer Robbie Williams announces his return to boyband Take That;-103.43;-90.89;nocebo
Lego Is Now Making Extra-Padded Lego-Proof Slippers Because They Feel Your Pain;-118.34;-132.88;cebo
Dutch government collapses over Afghanistan troops;-63.45;-47.82;nocebo
Martial law declared in Philippine province after massacre;-84.38;-67.95;nocebo
19 Incredibly Easy Ways To Get Your Shit Together;-65.85;-88.14;cebo
19 Things All People With Trust Issues Will Understand;-65.67;-82.78;cebo
Scotland suffers severe flooding following downpour;-62.35;-55.74;nocebo
Tropical Storm Olaf forms in the Pacific;-71.83;-54.44;nocebo
South Africa Under the Microscope One Year Before the World Cup;-97.36;-83.49;nocebo
Belgian triathletes race at North Sea coast;-71.43;-58.83;nocebo
What's The Most Incredible Response You've Given To An Ex Who Texted You;-97.88;-134.67;cebo
Woman shot killed during standoff with police in Longview Texas;-101.43;-78.34;nocebo
So A Racist Came To Your Halloween Party;-55.5;-74.22;cebo
Debated Home Run Recalls a Moment of Yankees Lore;-87.5;-75.43;nocebo
See Masculinity Reimagined In These Stunning Portraits;-54.39;-66.59;cebo
UN endorses Israel-Palestinian war crimes report;-73.91;-61.54;nocebo
Gastric bypass surgery performed by remote control;-73.91;-67.18;nocebo
U.S. Concedes Afghan Attack Mainly Killed Civilians;-78.61;-67.74;nocebo
"Four Musicians Played ""Rock Band"" For The First Time And Here's What Happened";-96.15;-121.79;cebo
Here's The Real Reason Pirates Wore Eyepatches;-59.82;-71.72;cebo
Push on Immigration Crimes Is Said to Shift Focus;-83.73;-70.32;nocebo
7 Times We Were All Kidding Ourselves;-56.37;-67.87;cebo
The 24 Best Literary Debuts Of 2015;-56.99;-68.05;cebo
These Photos Make The 2016 BAFTAs Look Like The Golden Age Of Hollywood;-90.28;-121.77;cebo
"Which ""Clueless"" Character Are You Based On Your Zodiac Sign";-61.13;-93.46;cebo
Jon Snow Is Definitely Dead According To Maisie Williams;-74.31;-85.11;cebo
12 Signs You Grew Up Next To A Slate Quarry;-75.12;-92.63;cebo
Green Party refines 'Buy Kiwi Made' scheme;-64.33;-69.48;cebo
A 9-Year-Old Boy With Cerebral Palsy Won Everton's Goal Of The Month Contest And The Whole Thing Is Amazing;-160.81;-196.99;cebo
Don't Auto-Update Your iPhone Overnight Unless You Want To Be Late To Work;-108.96;-139.9;cebo
Tribal clashes in Sudan kill 139;-63.45;-50.21;nocebo
Baseball Investigators to Meet With Alex Rodriguez on Sunday;-84.84;-70.16;nocebo
Wall Street Journal Is Told to Supply Dow Jones Newswires;-94.2;-86.44;nocebo
Injunction fails to stop decision on waterfront stadium in New Zealand;-110.39;-84.14;nocebo
U.S. Soccer Team Looks Ahead to World Cup Qualifier With El Salvador;-119.18;-102.18;nocebo
23 Super Stylish Products Every Elephant-Lover Needs To Own;-82.26;-98.95;cebo
7 Delicious Dinners That Are Great For Weeknights;-61.68;-74.57;cebo
Coca growth up in Bolivia Peru claims U.S. State Department;-111.2;-84.53;nocebo
G.M. Notifying 1 100 Dealers That They Will Be Dropped;-92.65;-98.92;cebo
"Answer These Questions And We'll Tell You Which ""Bring It On"" Cheerleader Audition You Are";-102.62;-150.01;cebo
Who Said It: Justin Bieber Or Selena Gomez;-60.32;-77.42;cebo
"Which Character From ""Uta No Prince-Sama"" Are You";-64.17;-79.63;cebo
N.F.L. Union Selects Lawyer as New Leader;-86.69;-72.63;nocebo
12 Maps Only British People Will Find Funny;-62.17;-74.59;cebo
"Which Character From ""The Good Wife"" Should You Intern For";-64.4;-89.79;cebo
Hydrofoil collides with cargo ship near Sicily;-73.91;-63.38;nocebo
NASA van rolls off California mountain;-63.45;-52.43;nocebo
15 People Who Got Dumped In Really Terrible Ways;-66.2;-86.28;cebo
At least 29 dead after bombings in Iraq;-79.38;-56.94;nocebo
Utah police investigate polygamist family from reality show 'Sister Wives';-104.61;-90.06;nocebo
15 Ways To Not Be A Terrible Person;-56.06;-71.8;cebo
"Here Are All The References To ""Harry Potter"" In The ""Fantastic Beasts"" Trailer";-85.5;-117.44;cebo
We Know Your Gender Based On These Five Questions;-57.62;-87.22;cebo
What Are Your Memories Of David Bowie;-45.96;-64.32;cebo
"Many nations offer material aid to hurricane victims; Bush refuses to accept";-123.23;-100.52;nocebo
Taylor Swift's Family Took Halloween To A Whole New Level This Year;-86.34;-110.61;cebo
21 Songs That Are Actually Older Than Today's Year 7s;-81.52;-97.84;cebo
24 Hilarious Schmidt Quotes That Will Never Get Old;-66.44;-86.34;cebo
Colombia signs FTA with Mercosur;-52.99;-46.6;nocebo
Hezbollah strengthening according to Israeli Defense Minister;-73.22;-59.35;nocebo
11 Things Gingers Really Want Non-Gingers To Know;-70.66;-90.84;cebo
Dog owner to face felony charge;-60.56;-52.19;nocebo
Train accident kills three girls in Central Florida;-82.58;-63.93;nocebo
US pressure group proposes covert attack on Iran;-83.28;-62.67;nocebo
Football: Coach of North Korea condemned to hard labor;-90.41;-72.17;nocebo
13 Pictures To Brighten Your Bad Day;-52.21;-66.95;cebo
19 Clever Gifts For Anyone Who's Constantly On Their Phone;-78.73;-99.44;cebo
21 Pieces Of Advice For Aspiring Writers;-58.89;-70.29;cebo
Iranian police arrest 109 in protests;-63.45;-46.35;nocebo
A Teenager And A Porn Star With The Same Name Confused Twitter;-82.15;-102.08;cebo
"This ""Toy Car"" Is Better Than My Real Car";-65.93;-79.81;cebo
Demi Lovato's Impressions Of Fetty Wap And Christina Aguilera Are Mind-Blowing;-107.86;-124.5;cebo
We Did Things Men Stereotypically Do And Here's How It Went;-76.81;-111;cebo
Novitzky Aids Prosecutors in Clemens Investigation;-62.76;-53.31;nocebo
Bet You Never Thought You Could Eat Cauliflower Like This;-70.48;-97.15;cebo
Ferries collide between Hong Kong and Macau in fog;-94.84;-75.49;nocebo
Iran Council Certifies Ahmadinejad Victory;-52.99;-45.57;nocebo
2008 Major League Soccer: Toronto FC vs. D.C. United;-99.93;-86.96;nocebo
Former Libyan leader Gaddafi killed;-51.89;-40.72;nocebo
Syracuse Beats Cornell for 11th Lacrosse Title;-73.22;-65.05;nocebo
Would You Remove A Pot From The Head Of This Leopard;-75.65;-98.35;cebo
Can You Look At Thanksgiving The Same Way After Watching This;-70.05;-96.88;cebo
This 14-Year-Old Found Out She Was The Next Disney Princess And Her Reaction Was Amazing;-120.61;-154.14;cebo
Google Chief for Charity Steps Down on Revamp;-78.23;-63.58;nocebo
22 Things Your Sarcastic Inner Voice Wants To Say;-70.19;-88.54;cebo
Obama 'angry' with Afghanistan general Stanley McChrystal;-72.81;-58.58;nocebo
Spanish councillor shot and killed in the Basque Country;-91.25;-67.17;nocebo
11 Charts That All Longtime BFFs Will Understand;-62.19;-75.19;cebo
American actress Estelle Getty dead at age 84;-81.89;-67.88;nocebo
21 DIY Ornaments That'll Take Your Tree To The Next Level;-86.62;-112.52;cebo
15 Charts That'll Only Mean Something To People Who Love Running;-85.67;-115.84;cebo
Injuries Force Meissner and Hughes to Pull Out of Nationals;-98.19;-78.39;nocebo
US air carrier Spirit Airlines announces $45 carry-on baggage fee;-113.57;-96.63;nocebo
Australian rules football: Victorian Football League to be broadcast live around Australia in HD;-143.41;-111.77;nocebo
21 Comments That Prove Nicki Minaj's Instagram Fans Have Lost It;-91.19;-109.22;cebo
Bonus Cuts Hurting More Than Top Wall Streeters;-75.13;-71.83;nocebo
We Know Your Favorite Food Based On Your Favorite Chrissy Teigen;-70.38;-108.99;cebo
Sepp Blatter pick for FIFA World Cup draw presenter labelled as sexist;-122.82;-104.28;nocebo
"11 Things You Need To Know About ""Room""";-49.94;-77.74;cebo
10 Insanely Delicious Smoothies To Fuel Your Trip To The Gym;-82.82;-106.28;cebo
15 Absolutely Brutal Texts From Your Social Anxiety;-64.05;-76.68;cebo
Oil spill spotted along Mississippi River;-62.76;-57.04;nocebo
Apple announces Mac OS X Lion iOS 5 and iCloud;-100.62;-90.57;nocebo
Space Shuttle Endeavour completes STS-123 mission;-71.97;-65.08;nocebo
Tampons Vs. Pads;-29.42;-31.72;cebo
Watch 19 Male Celebrities Speak In Other Languages;-66.37;-78.21;cebo
What Has Helped You To Stop Self-Harming;-56.34;-76.7;cebo
Drop Everything Emo Kids Because Jack's Mannequin Is Reuniting;-80.98;-91.96;cebo
Australians getting drunker fatter but among the world's longest-lived;-109.15;-97.04;nocebo
13 Ways To Take Care Of Yourself In The Face Of Islamophobia;-82.48;-110.85;cebo
"The Evolution Of Jennifer Lawrence's ""Hunger Games"" Style";-65.19;-81.26;cebo
Andrew Sayers resigns National Museum of Australia directorship;-80.39;-68.07;nocebo
What Would You Text Back;-32.49;-45.37;cebo
Can We Guess Who Your Celebrity Spirit Guide Is Based On These 3 Questions;-93.4;-130.67;cebo
This Guy Who Cosplays As Deadpool Every Year Is Almost As Funny As Ryan Reynolds;-109.68;-134.18;cebo
Widespread strike action may hit France;-63.45;-50.64;nocebo
What Are Your Best Tips For Managing Your ADHD At Work;-73.25;-98.5;cebo
AOL Realigns as an Overseer of Niche Sites;-82.99;-68.57;nocebo
The Struggle Of Being Mixed Race;-45.02;-56.04;cebo
SA_o Paulo crowned Copa Libertadores champions;-63.45;-61.34;nocebo
43 Of The Most Stunning Red-Carpet Looks Of 2015;-72.73;-95.48;cebo
Two Adorable Little Girls Found Mark Ruffalo's Lost Phone In The Blizzard;-98.97;-115.42;cebo
Which Perpetually Miserable Disney Character Are You Really;-55.98;-75.9;cebo
McNamee Says He Injected Clemens at Yankee Stadium;-79.99;-73.65;nocebo
25 Cats Who Aren't Ready For Winter;-60.38;-76.13;cebo
Saturday Night Live Hilariously Made Fun Of Dating Apps In Last Night's Episode;-106.58;-132.24;cebo
This Couple Had The Craziest Wedding Crasher: The President;-66.52;-80.73;cebo
18 Ways Your Mom Tortured You And Called It Love;-69.94;-96.48;cebo
Did Anne Hathaway Wear These Hats In 2015 Or Some Other Year;-96.65;-115.17;cebo
Increased turnout reports of violence at worldwide May Day demonstrations;-99.02;-82.18;nocebo
Former Ukraine PM Yulia Tymoshenko to end hunger strike daughter announces;-114.66;-91.56;nocebo
Here's Why Ciara's Post-Baby Style Is Dope AF;-79.64;-97.01;cebo
Government shuts off water to California farms in controversial effort to help threatened species;-146.46;-111.8;nocebo
14 Genius Last-Minute Halloween Costume Ideas For Redheads;-74.34;-89.71;cebo
Yanks Win as Mets Drop the Ball (Literally);-77.7;-65.57;nocebo
Bad Driving School;-26.04;-29.93;cebo
7 Adorable Pups We Met On Snapchat;-57.2;-70.17;cebo
Would You Fuck An Alien;-36.15;-47.89;cebo
Microsoft reports 60% profit increase;-52.99;-45.55;nocebo
Which Steven Universe Character Are You Based On Your Zodiac Sign;-69.29;-103.1;cebo
Iran warns against Israeli invasion;-52.99;-40.87;nocebo
Pushed to the Edge the Celtics Climb Back;-80.22;-62.45;nocebo
16 Faces You'll Recognize If You Hate Talking On The Phone;-83.39;-111.94;cebo
A Dog Is Starring In The Best Elf On The Shelf Photos Of 2015;-90.93;-121.27;cebo
